ad_id,image_path,ctr_score,halflife_days,censored,vertical,source,scraped_at,discontinuation_type
synthetic_0b661229c09c,data\synthetic\gaming\synthetic_0b661229c09c.jpg,0.1932,17.39,False,gaming,synthetic,2026-05-14T06:01:53.858431,wear-out
synthetic_a52e3d588db7,data\synthetic\gaming\synthetic_a52e3d588db7.jpg,0.1958,17.62,False,gaming,synthetic,2026-05-14T05:56:46.585314,wear-out
synthetic_e2ec95ad2752,data\synthetic\ecommerce\synthetic_e2ec95ad2752.jpg,0.0807,7.26,False,ecommerce,synthetic,2026-05-14T05:55:55.799172,wear-out
synthetic_7a725d927a70,data\synthetic\ecommerce\synthetic_7a725d927a70.jpg,0.1358,12.22,False,ecommerce,synthetic,2026-05-14T05:45:37.945741,wear-out
synthetic_ccf22f5d531d,data\synthetic\gaming\synthetic_ccf22f5d531d.jpg,0.0547,4.92,False,gaming,synthetic,2026-05-14T05:16:26.521198,cut-out
synthetic_3f9bce866e93,data\synthetic\gaming\synthetic_3f9bce866e93.jpg,0.1106,9.95,False,gaming,synthetic,2026-05-14T06:00:36.346275,wear-out
synthetic_ec5738622d3a,data\synthetic\ecommerce\synthetic_ec5738622d3a.jpg,0.167,15.03,False,ecommerce,synthetic,2026-05-14T05:14:21.378512,wear-out
synthetic_397f6d09211b,data\synthetic\finance\synthetic_397f6d09211b.jpg,0.1658,14.92,False,finance,synthetic,2026-05-14T05:50:18.626807,wear-out
synthetic_0dcd9a13aae1,data\synthetic\finance\synthetic_0dcd9a13aae1.jpg,0.0979,8.81,False,finance,synthetic,2026-05-14T05:42:46.031907,wear-out
synthetic_fd9e76ae03e6,data\synthetic\finance\synthetic_fd9e76ae03e6.jpg,0.1084,9.76,False,finance,synthetic,2026-05-14T05:45:32.952815,wear-out
synthetic_a61d84c38756,data\synthetic\ecommerce\synthetic_a61d84c38756.jpg,0.1463,13.17,False,ecommerce,synthetic,2026-05-14T05:43:56.084583,wear-out
synthetic_d49622c0e3eb,data\synthetic\finance\synthetic_d49622c0e3eb.jpg,0.2068,18.61,False,finance,synthetic,2026-05-14T05:44:06.194921,wear-out
synthetic_59da5f540c33,data\synthetic\finance\synthetic_59da5f540c33.jpg,0.1342,12.08,False,finance,synthetic,2026-05-14T05:45:14.630262,wear-out
synthetic_e3e0c9629d3a,data\synthetic\gaming\synthetic_e3e0c9629d3a.jpg,0.0549,4.94,False,gaming,synthetic,2026-05-14T06:00:37.298599,cut-out
synthetic_de8aa5ede0a9,data\synthetic\finance\synthetic_de8aa5ede0a9.jpg,0.0448,4.03,False,finance,synthetic,2026-05-14T05:55:01.327475,cut-out
synthetic_4f347876d056,data\synthetic\ecommerce\synthetic_4f347876d056.jpg,0.0111,1.0,False,ecommerce,synthetic,2026-05-14T05:15:29.524693,cut-out
synthetic_b9bdf4a0cfa3,data\synthetic\finance\synthetic_b9bdf4a0cfa3.jpg,0.1004,9.04,False,finance,synthetic,2026-05-14T05:48:42.706667,wear-out
synthetic_7d5fc404227a,data\synthetic\ecommerce\synthetic_7d5fc404227a.jpg,0.192,17.28,False,ecommerce,synthetic,2026-05-14T05:55:39.311929,wear-out
synthetic_d7a0ca3c3ec5,data\synthetic\gaming\synthetic_d7a0ca3c3ec5.jpg,0.1199,10.79,False,gaming,synthetic,2026-05-14T05:44:09.540123,wear-out
synthetic_af14bcd3ca86,data\synthetic\ecommerce\synthetic_af14bcd3ca86.jpg,0.1279,11.51,False,ecommerce,synthetic,2026-05-14T05:51:14.547395,wear-out
synthetic_f594d80de651,data\synthetic\gaming\synthetic_f594d80de651.jpg,0.2223,20.01,False,gaming,synthetic,2026-05-14T05:55:31.809960,wear-out
synthetic_61297789f4c9,data\synthetic\gaming\synthetic_61297789f4c9.jpg,0.0612,5.51,False,gaming,synthetic,2026-05-14T05:45:40.562223,cut-out
synthetic_6fa10911deaa,data\synthetic\gaming\synthetic_6fa10911deaa.jpg,0.1052,9.47,False,gaming,synthetic,2026-05-14T05:46:47.731979,wear-out
synthetic_f653e60cbc3c,data\synthetic\gaming\synthetic_f653e60cbc3c.jpg,0.2093,18.84,False,gaming,synthetic,2026-05-14T05:12:17.423871,wear-out
synthetic_1defbe1eb7f8,data\synthetic\finance\synthetic_1defbe1eb7f8.jpg,0.1378,12.4,False,finance,synthetic,2026-05-14T05:15:51.975572,wear-out
synthetic_d24fefe7d43c,data\synthetic\gaming\synthetic_d24fefe7d43c.jpg,0.1214,10.93,False,gaming,synthetic,2026-05-14T05:51:42.590049,wear-out
synthetic_0014eb247c30,data\synthetic\ecommerce\synthetic_0014eb247c30.jpg,0.0798,7.18,False,ecommerce,synthetic,2026-05-14T05:47:15.459799,wear-out
synthetic_b7c191dc3950,data\synthetic\gaming\synthetic_b7c191dc3950.jpg,0.112,10.08,False,gaming,synthetic,2026-05-14T05:53:03.368571,wear-out
synthetic_330a5f84ebb9,data\synthetic\ecommerce\synthetic_330a5f84ebb9.jpg,0.162,14.58,False,ecommerce,synthetic,2026-05-14T06:00:21.103914,wear-out
synthetic_cfbcd929165b,data\synthetic\gaming\synthetic_cfbcd929165b.jpg,0.1539,13.85,False,gaming,synthetic,2026-05-14T06:00:05.991939,wear-out
synthetic_8f9855abd9da,data\synthetic\finance\synthetic_8f9855abd9da.jpg,0.1287,11.58,False,finance,synthetic,2026-05-14T05:51:52.005528,wear-out
synthetic_bdf06b210795,data\synthetic\gaming\synthetic_bdf06b210795.jpg,0.1307,11.76,False,gaming,synthetic,2026-05-14T06:01:16.588024,wear-out
synthetic_873b606ed909,data\synthetic\gaming\synthetic_873b606ed909.jpg,0.0394,3.55,False,gaming,synthetic,2026-05-14T05:58:16.341736,cut-out
synthetic_7f862b7a096e,data\synthetic\gaming\synthetic_7f862b7a096e.jpg,0.07,6.3,False,gaming,synthetic,2026-05-14T05:14:58.965007,cut-out
synthetic_612b8b87c9bb,data\synthetic\ecommerce\synthetic_612b8b87c9bb.jpg,0.1093,9.84,False,ecommerce,synthetic,2026-05-14T05:12:14.324642,wear-out
synthetic_faa914d8f6c0,data\synthetic\gaming\synthetic_faa914d8f6c0.jpg,0.1373,12.36,False,gaming,synthetic,2026-05-14T06:02:18.650202,wear-out
synthetic_f30eb47d6f41,data\synthetic\finance\synthetic_f30eb47d6f41.jpg,0.1136,10.22,False,finance,synthetic,2026-05-14T05:58:13.093657,wear-out
synthetic_11aaf955adeb,data\synthetic\finance\synthetic_11aaf955adeb.jpg,0.1479,13.31,False,finance,synthetic,2026-05-14T05:58:25.333189,wear-out
synthetic_507cb34f4159,data\synthetic\finance\synthetic_507cb34f4159.jpg,0.0829,7.46,False,finance,synthetic,2026-05-14T05:45:17.478139,wear-out
synthetic_c484202a05d9,data\synthetic\gaming\synthetic_c484202a05d9.jpg,0.1474,13.27,False,gaming,synthetic,2026-05-14T05:59:10.972778,wear-out
synthetic_7aa3bd7a76a7,data\synthetic\gaming\synthetic_7aa3bd7a76a7.jpg,0.1051,9.46,False,gaming,synthetic,2026-05-14T06:01:50.791113,wear-out
synthetic_971442c761d1,data\synthetic\finance\synthetic_971442c761d1.jpg,0.1099,9.89,False,finance,synthetic,2026-05-14T05:45:52.550016,wear-out
synthetic_116b34b7ebe7,data\synthetic\ecommerce\synthetic_116b34b7ebe7.jpg,0.2013,18.12,False,ecommerce,synthetic,2026-05-14T05:46:46.251410,wear-out
synthetic_3d1aff7321ba,data\synthetic\gaming\synthetic_3d1aff7321ba.jpg,0.1192,10.73,False,gaming,synthetic,2026-05-14T05:43:38.856557,wear-out
synthetic_25d49ecf2851,data\synthetic\finance\synthetic_25d49ecf2851.jpg,0.0748,6.73,False,finance,synthetic,2026-05-14T05:12:23.335948,cut-out
synthetic_dcecc56c57f3,data\synthetic\gaming\synthetic_dcecc56c57f3.jpg,0.1006,9.05,False,gaming,synthetic,2026-05-14T06:01:33.208971,wear-out
synthetic_f2d2e30d94e6,data\synthetic\gaming\synthetic_f2d2e30d94e6.jpg,0.0976,8.78,False,gaming,synthetic,2026-05-14T06:02:40.490459,wear-out
synthetic_f2df9302a145,data\synthetic\finance\synthetic_f2df9302a145.jpg,0.0967,8.7,False,finance,synthetic,2026-05-14T05:56:25.552846,wear-out
synthetic_c7780d9adbe5,data\synthetic\gaming\synthetic_c7780d9adbe5.jpg,0.1609,14.48,False,gaming,synthetic,2026-05-14T05:53:26.425224,wear-out
synthetic_83ade91ac893,data\synthetic\finance\synthetic_83ade91ac893.jpg,0.0952,8.57,False,finance,synthetic,2026-05-14T05:52:04.666785,wear-out
synthetic_7dfc5a6be4d4,data\synthetic\ecommerce\synthetic_7dfc5a6be4d4.jpg,0.123,11.07,False,ecommerce,synthetic,2026-05-14T06:02:27.183001,wear-out
synthetic_02a021d63a09,data\synthetic\gaming\synthetic_02a021d63a09.jpg,0.0282,2.54,False,gaming,synthetic,2026-05-14T05:55:59.285644,cut-out
synthetic_a05b49c97413,data\synthetic\ecommerce\synthetic_a05b49c97413.jpg,0.1028,9.25,False,ecommerce,synthetic,2026-05-14T05:57:40.309448,wear-out
synthetic_3cf9430573b0,data\synthetic\ecommerce\synthetic_3cf9430573b0.jpg,0.1568,14.11,False,ecommerce,synthetic,2026-05-14T05:43:12.018975,wear-out
synthetic_ad5625daea01,data\synthetic\gaming\synthetic_ad5625daea01.jpg,0.1247,11.22,False,gaming,synthetic,2026-05-14T05:50:11.192707,wear-out
synthetic_41d3a810d9d2,data\synthetic\gaming\synthetic_41d3a810d9d2.jpg,0.082,7.38,False,gaming,synthetic,2026-05-14T05:49:37.958471,wear-out
synthetic_aeb52adb4140,data\synthetic\finance\synthetic_aeb52adb4140.jpg,0.1537,13.83,False,finance,synthetic,2026-05-14T06:02:18.623640,wear-out
synthetic_c84db48f0c71,data\synthetic\ecommerce\synthetic_c84db48f0c71.jpg,0.1217,10.95,False,ecommerce,synthetic,2026-05-14T05:51:58.574937,wear-out
synthetic_77db605a2501,data\synthetic\ecommerce\synthetic_77db605a2501.jpg,0.1058,9.52,False,ecommerce,synthetic,2026-05-14T05:46:32.856579,wear-out
synthetic_237a4ee250da,data\synthetic\gaming\synthetic_237a4ee250da.jpg,0.1688,15.19,False,gaming,synthetic,2026-05-14T05:46:58.847209,wear-out
synthetic_d1d7e19cdfb1,data\synthetic\finance\synthetic_d1d7e19cdfb1.jpg,0.158,14.22,False,finance,synthetic,2026-05-14T05:51:45.512669,wear-out
synthetic_8acfd09292a3,data\synthetic\finance\synthetic_8acfd09292a3.jpg,0.1988,17.89,False,finance,synthetic,2026-05-14T05:11:59.971453,wear-out
synthetic_a6c8867b26c3,data\synthetic\ecommerce\synthetic_a6c8867b26c3.jpg,0.1557,14.01,False,ecommerce,synthetic,2026-05-14T05:50:43.610752,wear-out
synthetic_8fb75ae0bb01,data\synthetic\finance\synthetic_8fb75ae0bb01.jpg,0.1024,9.22,False,finance,synthetic,2026-05-14T05:56:43.364383,wear-out
synthetic_1d044a36c9e2,data\synthetic\gaming\synthetic_1d044a36c9e2.jpg,0.0903,8.13,False,gaming,synthetic,2026-05-14T06:00:49.956954,wear-out
synthetic_f22fa85cbacd,data\synthetic\ecommerce\synthetic_f22fa85cbacd.jpg,0.0982,8.84,False,ecommerce,synthetic,2026-05-14T05:17:05.954892,wear-out
synthetic_8e5e0b831542,data\synthetic\gaming\synthetic_8e5e0b831542.jpg,0.1383,12.45,False,gaming,synthetic,2026-05-14T05:15:48.317435,wear-out
synthetic_842910b80dd5,data\synthetic\finance\synthetic_842910b80dd5.jpg,0.0186,1.67,False,finance,synthetic,2026-05-14T05:43:49.902466,cut-out
synthetic_3bf8b7117084,data\synthetic\gaming\synthetic_3bf8b7117084.jpg,0.1197,10.77,False,gaming,synthetic,2026-05-14T06:01:25.543071,wear-out
synthetic_583b380350ee,data\synthetic\ecommerce\synthetic_583b380350ee.jpg,0.0857,7.71,False,ecommerce,synthetic,2026-05-14T05:45:31.739974,wear-out
synthetic_16911792848e,data\synthetic\finance\synthetic_16911792848e.jpg,0.1428,12.85,False,finance,synthetic,2026-05-14T05:46:17.379546,wear-out
synthetic_a765bcbdad41,data\synthetic\ecommerce\synthetic_a765bcbdad41.jpg,0.1436,12.92,False,ecommerce,synthetic,2026-05-14T05:59:02.364510,wear-out
synthetic_3013ad5667e2,data\synthetic\gaming\synthetic_3013ad5667e2.jpg,0.1802,16.22,False,gaming,synthetic,2026-05-14T05:59:17.938747,wear-out
synthetic_8572eb04054b,data\synthetic\ecommerce\synthetic_8572eb04054b.jpg,0.0866,7.79,False,ecommerce,synthetic,2026-05-14T05:43:41.438302,wear-out
synthetic_cc300510bcb1,data\synthetic\finance\synthetic_cc300510bcb1.jpg,0.0443,3.99,False,finance,synthetic,2026-05-14T06:01:24.970920,cut-out
synthetic_17e9a19df297,data\synthetic\gaming\synthetic_17e9a19df297.jpg,0.138,12.42,False,gaming,synthetic,2026-05-14T05:15:24.481106,wear-out
synthetic_f5fdbb5de796,data\synthetic\gaming\synthetic_f5fdbb5de796.jpg,0.1568,14.11,False,gaming,synthetic,2026-05-14T05:52:28.093392,wear-out
synthetic_4ee2c604ec2b,data\synthetic\finance\synthetic_4ee2c604ec2b.jpg,0.1087,9.78,False,finance,synthetic,2026-05-14T05:47:05.087634,wear-out
synthetic_4e744fa10794,data\synthetic\ecommerce\synthetic_4e744fa10794.jpg,0.1602,14.42,False,ecommerce,synthetic,2026-05-14T05:49:27.558230,wear-out
synthetic_95aebcb6ad92,data\synthetic\gaming\synthetic_95aebcb6ad92.jpg,0.109,9.81,False,gaming,synthetic,2026-05-14T05:51:56.729622,wear-out
synthetic_03bfc194cdbd,data\synthetic\ecommerce\synthetic_03bfc194cdbd.jpg,0.0456,4.1,False,ecommerce,synthetic,2026-05-14T05:55:07.666056,cut-out
synthetic_70a195617261,data\synthetic\ecommerce\synthetic_70a195617261.jpg,0.0919,8.27,False,ecommerce,synthetic,2026-05-14T05:13:41.308807,wear-out
synthetic_ecca7bc2519a,data\synthetic\finance\synthetic_ecca7bc2519a.jpg,0.0958,8.62,False,finance,synthetic,2026-05-14T05:45:41.222364,wear-out
synthetic_3371dc105e18,data\synthetic\ecommerce\synthetic_3371dc105e18.jpg,0.0748,6.73,False,ecommerce,synthetic,2026-05-14T05:55:45.590296,cut-out
synthetic_6891d2533d2c,data\synthetic\gaming\synthetic_6891d2533d2c.jpg,0.141,12.69,False,gaming,synthetic,2026-05-14T05:45:31.236702,wear-out
synthetic_f5a86d051dc1,data\synthetic\ecommerce\synthetic_f5a86d051dc1.jpg,0.1286,11.57,False,ecommerce,synthetic,2026-05-14T05:45:59.592724,wear-out
synthetic_105f894e5301,data\synthetic\ecommerce\synthetic_105f894e5301.jpg,0.1567,14.1,False,ecommerce,synthetic,2026-05-14T05:58:12.584294,wear-out
synthetic_44268a6d4820,data\synthetic\ecommerce\synthetic_44268a6d4820.jpg,0.1298,11.68,False,ecommerce,synthetic,2026-05-14T05:46:59.034814,wear-out
synthetic_f0c1ccb3bb18,data\synthetic\gaming\synthetic_f0c1ccb3bb18.jpg,0.1593,14.34,False,gaming,synthetic,2026-05-14T05:53:15.578694,wear-out
synthetic_222787cfdf71,data\synthetic\finance\synthetic_222787cfdf71.jpg,0.1523,13.71,False,finance,synthetic,2026-05-14T05:43:06.383602,wear-out
synthetic_3364dc545766,data\synthetic\gaming\synthetic_3364dc545766.jpg,0.1562,14.06,False,gaming,synthetic,2026-05-14T05:48:36.943966,wear-out
synthetic_39cf6122983d,data\synthetic\gaming\synthetic_39cf6122983d.jpg,0.1147,10.32,False,gaming,synthetic,2026-05-14T05:45:34.205971,wear-out
synthetic_d44b5ff31878,data\synthetic\gaming\synthetic_d44b5ff31878.jpg,0.0876,7.88,False,gaming,synthetic,2026-05-14T05:59:15.028341,wear-out
synthetic_f98720b3ad9c,data\synthetic\finance\synthetic_f98720b3ad9c.jpg,0.0802,7.22,False,finance,synthetic,2026-05-14T05:16:24.838630,wear-out
synthetic_7d1f0ec4296f,data\synthetic\ecommerce\synthetic_7d1f0ec4296f.jpg,0.0391,3.52,False,ecommerce,synthetic,2026-05-14T05:58:11.325898,cut-out
synthetic_8ae32b9ad9f9,data\synthetic\ecommerce\synthetic_8ae32b9ad9f9.jpg,0.0614,5.53,False,ecommerce,synthetic,2026-05-14T05:58:53.202555,cut-out
synthetic_befe4b273763,data\synthetic\ecommerce\synthetic_befe4b273763.jpg,0.1172,10.55,False,ecommerce,synthetic,2026-05-14T06:02:38.905984,wear-out
synthetic_f47559522bd9,data\synthetic\ecommerce\synthetic_f47559522bd9.jpg,0.0976,8.78,False,ecommerce,synthetic,2026-05-14T05:56:36.774748,wear-out
synthetic_03ffce689fe4,data\synthetic\ecommerce\synthetic_03ffce689fe4.jpg,0.0616,5.54,False,ecommerce,synthetic,2026-05-14T05:47:55.262135,cut-out
synthetic_17326802cbbe,data\synthetic\finance\synthetic_17326802cbbe.jpg,0.1541,13.87,False,finance,synthetic,2026-05-14T06:01:45.806054,wear-out
synthetic_48e431b87880,data\synthetic\ecommerce\synthetic_48e431b87880.jpg,0.1139,10.25,False,ecommerce,synthetic,2026-05-14T05:56:47.298623,wear-out
synthetic_b41547710d69,data\synthetic\finance\synthetic_b41547710d69.jpg,0.0341,3.07,False,finance,synthetic,2026-05-14T05:52:33.296933,cut-out
synthetic_26d267dae494,data\synthetic\gaming\synthetic_26d267dae494.jpg,0.128,11.52,False,gaming,synthetic,2026-05-14T05:51:55.054003,wear-out
synthetic_36c0e430110a,data\synthetic\finance\synthetic_36c0e430110a.jpg,0.063,5.67,False,finance,synthetic,2026-05-14T06:02:14.384161,cut-out
synthetic_72f8d8d9970e,data\synthetic\gaming\synthetic_72f8d8d9970e.jpg,0.1037,9.33,False,gaming,synthetic,2026-05-14T05:47:07.836134,wear-out
synthetic_8d8b41ab4590,data\synthetic\gaming\synthetic_8d8b41ab4590.jpg,0.0189,1.7,False,gaming,synthetic,2026-05-14T05:46:16.504335,cut-out
synthetic_de0d867aef20,data\synthetic\gaming\synthetic_de0d867aef20.jpg,0.1252,11.27,False,gaming,synthetic,2026-05-14T05:48:36.504876,wear-out
synthetic_faeba9a53c1d,data\synthetic\finance\synthetic_faeba9a53c1d.jpg,0.0548,4.93,False,finance,synthetic,2026-05-14T05:15:41.447459,cut-out
synthetic_68ca3f471215,data\synthetic\gaming\synthetic_68ca3f471215.jpg,0.0858,7.72,False,gaming,synthetic,2026-05-14T05:48:43.243472,wear-out
synthetic_af92b6ebf921,data\synthetic\ecommerce\synthetic_af92b6ebf921.jpg,0.193,17.37,False,ecommerce,synthetic,2026-05-14T05:58:28.330565,wear-out
synthetic_5cc5fb21d7cb,data\synthetic\ecommerce\synthetic_5cc5fb21d7cb.jpg,0.0708,6.37,False,ecommerce,synthetic,2026-05-14T05:47:43.976491,cut-out
synthetic_3697e0799b48,data\synthetic\finance\synthetic_3697e0799b48.jpg,0.0354,3.19,False,finance,synthetic,2026-05-14T05:45:31.204646,cut-out
synthetic_a5a7b9962001,data\synthetic\ecommerce\synthetic_a5a7b9962001.jpg,0.1389,12.5,False,ecommerce,synthetic,2026-05-14T05:49:30.948613,wear-out
synthetic_31ec655ebf38,data\synthetic\gaming\synthetic_31ec655ebf38.jpg,0.1508,13.57,False,gaming,synthetic,2026-05-14T05:45:42.347984,wear-out
synthetic_03370c9d46c9,data\synthetic\finance\synthetic_03370c9d46c9.jpg,0.0943,8.49,False,finance,synthetic,2026-05-14T05:46:28.354131,wear-out
synthetic_2e6a7fe81da9,data\synthetic\finance\synthetic_2e6a7fe81da9.jpg,0.1894,17.05,False,finance,synthetic,2026-05-14T05:12:35.098838,wear-out
synthetic_6924e466393b,data\synthetic\gaming\synthetic_6924e466393b.jpg,0.073,6.57,False,gaming,synthetic,2026-05-14T05:54:10.899075,cut-out
synthetic_830feb7c272d,data\synthetic\gaming\synthetic_830feb7c272d.jpg,0.0716,6.44,False,gaming,synthetic,2026-05-14T05:47:04.613938,cut-out
synthetic_bed0bb5a5913,data\synthetic\finance\synthetic_bed0bb5a5913.jpg,0.0344,3.1,False,finance,synthetic,2026-05-14T05:55:44.637390,cut-out
synthetic_3ad1a81ff38b,data\synthetic\ecommerce\synthetic_3ad1a81ff38b.jpg,0.1793,16.14,False,ecommerce,synthetic,2026-05-14T05:46:41.435401,wear-out
synthetic_2e8af38c3748,data\synthetic\ecommerce\synthetic_2e8af38c3748.jpg,0.1326,11.93,False,ecommerce,synthetic,2026-05-14T05:44:44.156062,wear-out
synthetic_2f666a17dd92,data\synthetic\finance\synthetic_2f666a17dd92.jpg,0.088,7.92,False,finance,synthetic,2026-05-14T05:45:40.892651,wear-out
synthetic_647fa391f00a,data\synthetic\finance\synthetic_647fa391f00a.jpg,0.1327,11.94,False,finance,synthetic,2026-05-14T05:48:12.864363,wear-out
synthetic_33d81adc9532,data\synthetic\finance\synthetic_33d81adc9532.jpg,0.1071,9.64,False,finance,synthetic,2026-05-14T05:48:59.345699,wear-out
synthetic_f8f2b513a0e4,data\synthetic\ecommerce\synthetic_f8f2b513a0e4.jpg,0.1069,9.62,False,ecommerce,synthetic,2026-05-14T05:58:45.087678,wear-out
synthetic_8ce94a5b0415,data\synthetic\ecommerce\synthetic_8ce94a5b0415.jpg,0.1642,14.78,False,ecommerce,synthetic,2026-05-14T06:01:19.596916,wear-out
synthetic_d05bd622575d,data\synthetic\gaming\synthetic_d05bd622575d.jpg,0.1494,13.45,False,gaming,synthetic,2026-05-14T05:59:29.618163,wear-out
synthetic_4eaca45c0f59,data\synthetic\ecommerce\synthetic_4eaca45c0f59.jpg,0.1001,9.01,False,ecommerce,synthetic,2026-05-14T05:11:58.540691,wear-out
synthetic_da803b0202eb,data\synthetic\gaming\synthetic_da803b0202eb.jpg,0.0992,8.93,False,gaming,synthetic,2026-05-14T05:59:23.799931,wear-out
synthetic_be92ab2612dc,data\synthetic\finance\synthetic_be92ab2612dc.jpg,0.1187,10.68,False,finance,synthetic,2026-05-14T05:48:16.747670,wear-out
synthetic_7cd932949de8,data\synthetic\ecommerce\synthetic_7cd932949de8.jpg,0.2084,18.76,False,ecommerce,synthetic,2026-05-14T05:44:19.987367,wear-out
synthetic_eb16be8b2283,data\synthetic\gaming\synthetic_eb16be8b2283.jpg,0.0726,6.53,False,gaming,synthetic,2026-05-14T05:59:25.993656,cut-out
synthetic_222e562449fa,data\synthetic\ecommerce\synthetic_222e562449fa.jpg,0.1357,12.21,False,ecommerce,synthetic,2026-05-14T05:47:40.975614,wear-out
synthetic_ab1d6d01f1f0,data\synthetic\ecommerce\synthetic_ab1d6d01f1f0.jpg,0.1129,10.16,False,ecommerce,synthetic,2026-05-14T05:53:17.751349,wear-out
synthetic_68c0ccdafe9f,data\synthetic\gaming\synthetic_68c0ccdafe9f.jpg,0.0718,6.46,False,gaming,synthetic,2026-05-14T05:51:51.662779,cut-out
synthetic_ff1d44e9394a,data\synthetic\ecommerce\synthetic_ff1d44e9394a.jpg,0.1049,9.44,False,ecommerce,synthetic,2026-05-14T05:59:13.350969,wear-out
synthetic_e2f20027699b,data\synthetic\gaming\synthetic_e2f20027699b.jpg,0.1306,11.75,False,gaming,synthetic,2026-05-14T05:55:16.927993,wear-out
synthetic_8977f20f6feb,data\synthetic\ecommerce\synthetic_8977f20f6feb.jpg,0.0736,6.62,False,ecommerce,synthetic,2026-05-14T06:01:26.813715,cut-out
synthetic_162b3144822a,data\synthetic\gaming\synthetic_162b3144822a.jpg,0.1151,10.36,False,gaming,synthetic,2026-05-14T05:59:21.608680,wear-out
synthetic_c45fcf05ddf2,data\synthetic\ecommerce\synthetic_c45fcf05ddf2.jpg,0.1577,14.19,False,ecommerce,synthetic,2026-05-14T05:45:07.580860,wear-out
synthetic_e890eaa6b653,data\synthetic\gaming\synthetic_e890eaa6b653.jpg,0.1013,9.12,False,gaming,synthetic,2026-05-14T05:45:57.351305,wear-out
synthetic_424e9c507d0b,data\synthetic\finance\synthetic_424e9c507d0b.jpg,0.0876,7.88,False,finance,synthetic,2026-05-14T06:02:38.080895,wear-out
synthetic_5fb53d133168,data\synthetic\finance\synthetic_5fb53d133168.jpg,0.1027,9.24,False,finance,synthetic,2026-05-14T05:16:25.676610,wear-out
synthetic_124efdcb85dc,data\synthetic\gaming\synthetic_124efdcb85dc.jpg,0.1096,9.86,False,gaming,synthetic,2026-05-14T05:12:41.199012,wear-out
synthetic_f5ebc6032960,data\synthetic\gaming\synthetic_f5ebc6032960.jpg,0.1999,17.99,False,gaming,synthetic,2026-05-14T05:12:56.211233,wear-out
synthetic_036ad2bace02,data\synthetic\ecommerce\synthetic_036ad2bace02.jpg,0.1698,15.28,False,ecommerce,synthetic,2026-05-14T05:59:41.427808,wear-out
synthetic_6f16177777e5,data\synthetic\ecommerce\synthetic_6f16177777e5.jpg,0.0239,2.15,False,ecommerce,synthetic,2026-05-14T05:17:26.105384,cut-out
synthetic_d8bffd4e4ed7,data\synthetic\ecommerce\synthetic_d8bffd4e4ed7.jpg,0.0962,8.66,False,ecommerce,synthetic,2026-05-14T05:51:21.872802,wear-out
synthetic_f10fc46d0226,data\synthetic\finance\synthetic_f10fc46d0226.jpg,0.1053,9.48,False,finance,synthetic,2026-05-14T05:52:59.698047,wear-out
synthetic_4ff7a9e39d97,data\synthetic\ecommerce\synthetic_4ff7a9e39d97.jpg,0.0863,7.77,False,ecommerce,synthetic,2026-05-14T05:51:23.563929,wear-out
synthetic_b0281f78632d,data\synthetic\gaming\synthetic_b0281f78632d.jpg,0.1059,9.53,False,gaming,synthetic,2026-05-14T05:44:32.106716,wear-out
synthetic_f7f54565720c,data\synthetic\gaming\synthetic_f7f54565720c.jpg,0.1409,12.68,False,gaming,synthetic,2026-05-14T05:56:01.411802,wear-out
synthetic_c1c97f3b7b1c,data\synthetic\gaming\synthetic_c1c97f3b7b1c.jpg,0.191,17.19,False,gaming,synthetic,2026-05-14T05:52:55.491907,wear-out
synthetic_125f50d9d4b9,data\synthetic\ecommerce\synthetic_125f50d9d4b9.jpg,0.2233,20.1,False,ecommerce,synthetic,2026-05-14T05:55:52.328735,wear-out
synthetic_afc28ba700fa,data\synthetic\ecommerce\synthetic_afc28ba700fa.jpg,0.2001,18.01,False,ecommerce,synthetic,2026-05-14T05:55:24.291641,wear-out
synthetic_e49316e2589f,data\synthetic\finance\synthetic_e49316e2589f.jpg,0.2004,18.04,False,finance,synthetic,2026-05-14T05:49:47.241993,wear-out
synthetic_becc8ddb978e,data\synthetic\gaming\synthetic_becc8ddb978e.jpg,0.2021,18.19,False,gaming,synthetic,2026-05-14T05:56:41.910834,wear-out
synthetic_de1dda600667,data\synthetic\ecommerce\synthetic_de1dda600667.jpg,0.2343,21.09,False,ecommerce,synthetic,2026-05-14T06:01:51.404762,wear-out
synthetic_06a8b1e23a40,data\synthetic\gaming\synthetic_06a8b1e23a40.jpg,0.1183,10.65,False,gaming,synthetic,2026-05-14T05:43:17.851543,wear-out
synthetic_6d8b2a51396e,data\synthetic\ecommerce\synthetic_6d8b2a51396e.jpg,0.1317,11.85,False,ecommerce,synthetic,2026-05-14T05:15:01.977853,wear-out
synthetic_ea1841366d77,data\synthetic\gaming\synthetic_ea1841366d77.jpg,0.119,10.71,False,gaming,synthetic,2026-05-14T05:55:36.828782,wear-out
synthetic_c2711ca75b38,data\synthetic\gaming\synthetic_c2711ca75b38.jpg,0.1379,12.41,False,gaming,synthetic,2026-05-14T05:51:41.102029,wear-out
synthetic_c426a5a393f6,data\synthetic\finance\synthetic_c426a5a393f6.jpg,0.1378,12.4,False,finance,synthetic,2026-05-14T05:13:28.338430,wear-out
synthetic_930c45966699,data\synthetic\finance\synthetic_930c45966699.jpg,0.084,7.56,False,finance,synthetic,2026-05-14T05:43:06.439823,wear-out
