ad_id,image_path,ctr_score,halflife_days,censored,vertical,source,scraped_at,discontinuation_type,is_censored
synthetic_788ae35229d8,data\synthetic\gaming\synthetic_788ae35229d8.jpg,0.1872,16.85,False,gaming,synthetic,2026-05-14T05:55:27.698393,wear-out,0
apify_283f72615b5b,data\raw\ecommerce\apify_283f72615b5b.jpg,0.5333,48.0,False,ecommerce,apify,2026-05-14T05:55:27.803886,wear-out,0
synthetic_30cbcc9b594f,data\synthetic\finance\synthetic_30cbcc9b594f.jpg,0.1054,9.49,False,finance,synthetic,2026-05-14T05:55:28.240354,wear-out,0
synthetic_ed8be5dd9715,data\synthetic\ecommerce\synthetic_ed8be5dd9715.jpg,0.1211,10.9,False,ecommerce,synthetic,2026-05-14T05:55:28.265047,wear-out,0
synthetic_8371ee2edb8a,data\synthetic\finance\synthetic_8371ee2edb8a.jpg,0.0837,7.53,False,finance,synthetic,2026-05-14T05:55:28.322358,wear-out,0
synthetic_118c0a36d927,data\synthetic\gaming\synthetic_118c0a36d927.jpg,0.3316,29.84,False,gaming,synthetic,2026-05-14T05:55:28.383370,wear-out,0
synthetic_1c1cf0efd547,data\synthetic\gaming\synthetic_1c1cf0efd547.jpg,0.0969,8.72,False,gaming,synthetic,2026-05-14T05:55:28.412991,wear-out,0
synthetic_3078ecc91261,data\synthetic\gaming\synthetic_3078ecc91261.jpg,0.0733,6.6,False,gaming,synthetic,2026-05-14T05:55:28.442995,cut-out,0
synthetic_57016c3cf993,data\synthetic\gaming\synthetic_57016c3cf993.jpg,0.0884,7.96,False,gaming,synthetic,2026-05-14T05:55:28.483501,wear-out,0
synthetic_758d15b1301d,data\synthetic\gaming\synthetic_758d15b1301d.jpg,0.1857,16.71,False,gaming,synthetic,2026-05-14T05:55:28.532509,wear-out,0
synthetic_c07030f56ab7,data\synthetic\ecommerce\synthetic_c07030f56ab7.jpg,0.1037,9.33,False,ecommerce,synthetic,2026-05-14T05:55:28.557509,wear-out,0
synthetic_128f062582a8,data\synthetic\finance\synthetic_128f062582a8.jpg,0.0383,3.45,False,finance,synthetic,2026-05-14T05:55:28.582517,cut-out,0
synthetic_45ade577dd1a,data\synthetic\finance\synthetic_45ade577dd1a.jpg,0.0884,7.96,False,finance,synthetic,2026-05-14T05:55:28.629050,wear-out,0
synthetic_9f2fce0d3bc2,data\synthetic\gaming\synthetic_9f2fce0d3bc2.jpg,0.0992,8.93,False,gaming,synthetic,2026-05-14T05:55:28.652075,wear-out,0
synthetic_4df85a7b5477,data\synthetic\ecommerce\synthetic_4df85a7b5477.jpg,0.0603,5.43,False,ecommerce,synthetic,2026-05-14T05:55:28.696511,cut-out,0
synthetic_f8245c46918d,data\synthetic\finance\synthetic_f8245c46918d.jpg,0.0476,4.28,False,finance,synthetic,2026-05-14T05:55:28.725511,cut-out,0
synthetic_77f4f54d77b6,data\synthetic\finance\synthetic_77f4f54d77b6.jpg,0.088,7.92,False,finance,synthetic,2026-05-14T05:55:28.755558,wear-out,0
synthetic_7e8b89a70993,data\synthetic\finance\synthetic_7e8b89a70993.jpg,0.1419,12.77,False,finance,synthetic,2026-05-14T05:55:28.792085,wear-out,0
synthetic_2f3a30c0a2f3,data\synthetic\gaming\synthetic_2f3a30c0a2f3.jpg,0.0702,6.32,False,gaming,synthetic,2026-05-14T05:55:28.817081,cut-out,0
synthetic_706b01472330,data\synthetic\finance\synthetic_706b01472330.jpg,0.0423,3.81,False,finance,synthetic,2026-05-14T05:55:28.930675,cut-out,0
synthetic_a9b978b40389,data\synthetic\finance\synthetic_a9b978b40389.jpg,0.0746,6.71,False,finance,synthetic,2026-05-14T05:55:29.062523,cut-out,0
synthetic_007671c7eea6,data\synthetic\finance\synthetic_007671c7eea6.jpg,0.0939,8.45,False,finance,synthetic,2026-05-14T05:55:29.099038,wear-out,0
synthetic_06ec4e24dda0,data\synthetic\finance\synthetic_06ec4e24dda0.jpg,0.1552,13.97,False,finance,synthetic,2026-05-14T05:55:29.248689,wear-out,0
synthetic_52bd99ffe2c9,data\synthetic\gaming\synthetic_52bd99ffe2c9.jpg,0.0807,7.26,False,gaming,synthetic,2026-05-14T05:55:29.299382,wear-out,0
synthetic_e9143f881053,data\synthetic\ecommerce\synthetic_e9143f881053.jpg,0.0863,7.77,False,ecommerce,synthetic,2026-05-14T05:55:29.420941,wear-out,0
synthetic_2a94e0147253,data\synthetic\gaming\synthetic_2a94e0147253.jpg,0.1373,12.36,False,gaming,synthetic,2026-05-14T05:55:29.446950,wear-out,0
synthetic_e9fff1ba7175,data\synthetic\finance\synthetic_e9fff1ba7175.jpg,0.1552,13.97,False,finance,synthetic,2026-05-14T05:55:29.482964,wear-out,0
synthetic_afeddf29ecb7,data\synthetic\gaming\synthetic_afeddf29ecb7.jpg,0.1057,9.51,False,gaming,synthetic,2026-05-14T05:55:29.505457,wear-out,0
synthetic_ab63feab9d9c,data\synthetic\finance\synthetic_ab63feab9d9c.jpg,0.01,0.9,False,finance,synthetic,2026-05-14T05:55:29.556464,cut-out,0
synthetic_63dc1074fc5d,data\synthetic\finance\synthetic_63dc1074fc5d.jpg,0.0418,3.76,False,finance,synthetic,2026-05-14T05:55:29.583978,cut-out,0
synthetic_7be823626b6f,data\synthetic\ecommerce\synthetic_7be823626b6f.jpg,0.1542,13.88,False,ecommerce,synthetic,2026-05-14T05:55:29.741038,wear-out,0
synthetic_9f5db911ee85,data\synthetic\finance\synthetic_9f5db911ee85.jpg,0.1206,10.85,False,finance,synthetic,2026-05-14T05:55:29.757039,wear-out,0
synthetic_fc23805471ad,data\synthetic\gaming\synthetic_fc23805471ad.jpg,0.121,10.89,False,gaming,synthetic,2026-05-14T05:55:29.800676,wear-out,0
synthetic_e0272a2ac06a,data\synthetic\gaming\synthetic_e0272a2ac06a.jpg,0.0717,6.45,False,gaming,synthetic,2026-05-14T05:55:29.822676,cut-out,0
synthetic_91261aabbb31,data\synthetic\finance\synthetic_91261aabbb31.jpg,0.0752,6.77,False,finance,synthetic,2026-05-14T05:55:30.006904,cut-out,0
synthetic_1831e215013c,data\synthetic\ecommerce\synthetic_1831e215013c.jpg,0.1449,13.04,False,ecommerce,synthetic,2026-05-14T05:55:30.039896,wear-out,0
synthetic_80d78127b444,data\synthetic\ecommerce\synthetic_80d78127b444.jpg,0.0997,8.97,False,ecommerce,synthetic,2026-05-14T05:55:30.108683,wear-out,0
synthetic_f5a20ce2d74f,data\synthetic\finance\synthetic_f5a20ce2d74f.jpg,0.1131,10.18,False,finance,synthetic,2026-05-14T05:55:30.170199,wear-out,0
synthetic_f56ba770f4d5,data\synthetic\gaming\synthetic_f56ba770f4d5.jpg,0.1056,9.5,False,gaming,synthetic,2026-05-14T05:55:30.261795,wear-out,0
apify_d56a8de2ed30,data\raw\gaming\apify_d56a8de2ed30.jpg,,,False,gaming,apify,2026-05-14T05:55:30.425889,wear-out,1
synthetic_2f5e00a36646,data\synthetic\finance\synthetic_2f5e00a36646.jpg,0.0713,6.42,False,finance,synthetic,2026-05-14T05:55:30.427892,cut-out,0
synthetic_9dca9f9e7c66,data\synthetic\gaming\synthetic_9dca9f9e7c66.jpg,0.0967,8.7,False,gaming,synthetic,2026-05-14T05:55:30.485515,wear-out,0
synthetic_b6ae0e2bc8c1,data\synthetic\ecommerce\synthetic_b6ae0e2bc8c1.jpg,0.1088,9.79,False,ecommerce,synthetic,2026-05-14T05:55:30.645063,wear-out,0
synthetic_cafc616b0f72,data\synthetic\ecommerce\synthetic_cafc616b0f72.jpg,0.1393,12.54,False,ecommerce,synthetic,2026-05-14T05:55:30.775838,wear-out,0
synthetic_17d5bc331b6d,data\synthetic\finance\synthetic_17d5bc331b6d.jpg,0.1413,12.72,False,finance,synthetic,2026-05-14T05:55:30.804372,wear-out,0
synthetic_99fee3e5e328,data\synthetic\ecommerce\synthetic_99fee3e5e328.jpg,0.1217,10.95,False,ecommerce,synthetic,2026-05-14T05:55:30.927117,wear-out,0
synthetic_accfafd2a2ce,data\synthetic\finance\synthetic_accfafd2a2ce.jpg,0.1371,12.34,False,finance,synthetic,2026-05-14T05:55:31.000707,wear-out,0
synthetic_891f7f30faea,data\synthetic\gaming\synthetic_891f7f30faea.jpg,0.1811,16.3,False,gaming,synthetic,2026-05-14T05:55:31.030745,wear-out,0
synthetic_ee696bdc8a8b,data\synthetic\ecommerce\synthetic_ee696bdc8a8b.jpg,0.1334,12.01,False,ecommerce,synthetic,2026-05-14T05:55:31.073061,wear-out,0
synthetic_c14cff5e6e67,data\synthetic\gaming\synthetic_c14cff5e6e67.jpg,0.125,11.25,False,gaming,synthetic,2026-05-14T05:55:31.112581,wear-out,0
synthetic_bbc8923c5370,data\synthetic\ecommerce\synthetic_bbc8923c5370.jpg,0.167,15.03,False,ecommerce,synthetic,2026-05-14T05:55:31.154606,wear-out,0
synthetic_3c78cf7bc673,data\synthetic\finance\synthetic_3c78cf7bc673.jpg,0.1663,14.97,False,finance,synthetic,2026-05-14T05:55:31.191394,wear-out,0
synthetic_cf7e2ef8bf8e,data\synthetic\ecommerce\synthetic_cf7e2ef8bf8e.jpg,0.1356,12.2,False,ecommerce,synthetic,2026-05-14T05:55:31.233452,wear-out,0
synthetic_00ace538cf6e,data\synthetic\ecommerce\synthetic_00ace538cf6e.jpg,0.1329,11.96,False,ecommerce,synthetic,2026-05-14T05:55:31.393632,wear-out,0
synthetic_e63aa06bb17a,data\synthetic\gaming\synthetic_e63aa06bb17a.jpg,0.1173,10.56,False,gaming,synthetic,2026-05-14T05:55:31.471684,wear-out,0
synthetic_03e7bd2ddc8c,data\synthetic\gaming\synthetic_03e7bd2ddc8c.jpg,0.1972,17.75,False,gaming,synthetic,2026-05-14T05:55:31.506202,wear-out,0
synthetic_8405d9aaa1e9,data\synthetic\finance\synthetic_8405d9aaa1e9.jpg,0.0929,8.36,False,finance,synthetic,2026-05-14T05:55:31.549218,wear-out,0
synthetic_1e375ced8af3,data\synthetic\gaming\synthetic_1e375ced8af3.jpg,0.0938,8.44,False,gaming,synthetic,2026-05-14T05:55:31.606733,wear-out,0
synthetic_a8e9c4c283e8,data\synthetic\ecommerce\synthetic_a8e9c4c283e8.jpg,0.1652,14.87,False,ecommerce,synthetic,2026-05-14T05:55:31.769785,wear-out,0
synthetic_f594d80de651,data\synthetic\gaming\synthetic_f594d80de651.jpg,0.2223,20.01,False,gaming,synthetic,2026-05-14T05:55:31.809960,wear-out,0
synthetic_5d441fda557c,data\synthetic\ecommerce\synthetic_5d441fda557c.jpg,0.1443,12.99,False,ecommerce,synthetic,2026-05-14T05:55:31.849960,wear-out,0
synthetic_80be67126e1b,data\synthetic\gaming\synthetic_80be67126e1b.jpg,0.1996,17.96,False,gaming,synthetic,2026-05-14T05:55:31.877974,wear-out,0
synthetic_b8aece475c8b,data\synthetic\ecommerce\synthetic_b8aece475c8b.jpg,0.0409,3.68,False,ecommerce,synthetic,2026-05-14T05:55:32.029094,cut-out,0
synthetic_f1c7c62e23c7,data\synthetic\ecommerce\synthetic_f1c7c62e23c7.jpg,0.0736,6.62,False,ecommerce,synthetic,2026-05-14T05:55:32.070095,cut-out,0
synthetic_96350b6d2bca,data\synthetic\ecommerce\synthetic_96350b6d2bca.jpg,0.1629,14.66,False,ecommerce,synthetic,2026-05-14T05:55:32.214599,wear-out,0
synthetic_c03cdf420a1f,data\synthetic\ecommerce\synthetic_c03cdf420a1f.jpg,0.075,6.75,False,ecommerce,synthetic,2026-05-14T05:55:32.384029,cut-out,0
synthetic_482f0dd18345,data\synthetic\gaming\synthetic_482f0dd18345.jpg,0.1088,9.79,False,gaming,synthetic,2026-05-14T05:55:32.431596,wear-out,0
synthetic_36c9c1100196,data\synthetic\finance\synthetic_36c9c1100196.jpg,0.0876,7.88,False,finance,synthetic,2026-05-14T05:55:32.456596,wear-out,0
synthetic_4d2b7c8ea7bc,data\synthetic\finance\synthetic_4d2b7c8ea7bc.jpg,0.0953,8.58,False,finance,synthetic,2026-05-14T05:55:32.505117,wear-out,0
synthetic_0c3c1f6cbb4a,data\synthetic\finance\synthetic_0c3c1f6cbb4a.jpg,0.0634,5.71,False,finance,synthetic,2026-05-14T05:55:32.545116,cut-out,0
synthetic_fe2cf2b7b050,data\synthetic\finance\synthetic_fe2cf2b7b050.jpg,0.0693,6.24,False,finance,synthetic,2026-05-14T05:55:32.579157,cut-out,0
synthetic_7e7304b2ee4b,data\synthetic\ecommerce\synthetic_7e7304b2ee4b.jpg,0.1677,15.09,False,ecommerce,synthetic,2026-05-14T05:55:32.652751,wear-out,0
apify_da4a6b93bb45,data\raw\other\apify_da4a6b93bb45.jpg,,,False,other,apify,2026-05-14T05:55:32.699682,wear-out,1
synthetic_dbc55dad7d6c,data\synthetic\gaming\synthetic_dbc55dad7d6c.jpg,0.1054,9.49,False,gaming,synthetic,2026-05-14T05:55:32.707949,wear-out,0
synthetic_33dc3ef048a3,data\synthetic\ecommerce\synthetic_33dc3ef048a3.jpg,0.1269,11.42,False,ecommerce,synthetic,2026-05-14T05:55:32.792476,wear-out,0
synthetic_2fe7f34625f8,data\synthetic\finance\synthetic_2fe7f34625f8.jpg,0.1382,12.44,False,finance,synthetic,2026-05-14T05:55:32.916302,wear-out,0
synthetic_4d85531375c5,data\synthetic\finance\synthetic_4d85531375c5.jpg,0.077,6.93,False,finance,synthetic,2026-05-14T05:55:32.954273,cut-out,0
synthetic_9ed58f98421e,data\synthetic\gaming\synthetic_9ed58f98421e.jpg,0.1437,12.93,False,gaming,synthetic,2026-05-14T05:55:32.984307,wear-out,0
synthetic_daca430bec81,data\synthetic\ecommerce\synthetic_daca430bec81.jpg,0.2206,19.85,False,ecommerce,synthetic,2026-05-14T05:55:33.140639,wear-out,0
synthetic_2245715ebf41,data\synthetic\finance\synthetic_2245715ebf41.jpg,0.1003,9.03,False,finance,synthetic,2026-05-14T05:55:33.224967,wear-out,0
synthetic_3dc070fd2010,data\synthetic\finance\synthetic_3dc070fd2010.jpg,0.099,8.91,False,finance,synthetic,2026-05-14T05:55:33.285984,wear-out,0
synthetic_09026e8d6281,data\synthetic\finance\synthetic_09026e8d6281.jpg,0.1474,13.27,False,finance,synthetic,2026-05-14T05:55:33.309755,wear-out,0
synthetic_1d364badc589,data\synthetic\gaming\synthetic_1d364badc589.jpg,0.1407,12.66,False,gaming,synthetic,2026-05-14T05:55:33.335753,wear-out,0
synthetic_928f9d4bcbf0,data\synthetic\gaming\synthetic_928f9d4bcbf0.jpg,0.0576,5.18,False,gaming,synthetic,2026-05-14T05:55:33.363751,cut-out,0
synthetic_4cd3538f4a5b,data\synthetic\gaming\synthetic_4cd3538f4a5b.jpg,0.1097,9.87,False,gaming,synthetic,2026-05-14T05:55:33.389814,wear-out,0
synthetic_774995dea980,data\synthetic\gaming\synthetic_774995dea980.jpg,0.0713,6.42,False,gaming,synthetic,2026-05-14T05:55:33.403934,cut-out,0
synthetic_1bd73164071d,data\synthetic\finance\synthetic_1bd73164071d.jpg,0.1948,17.53,False,finance,synthetic,2026-05-14T05:55:33.488463,wear-out,0
synthetic_d612331d9dc2,data\synthetic\ecommerce\synthetic_d612331d9dc2.jpg,0.087,7.83,False,ecommerce,synthetic,2026-05-14T05:55:33.537998,wear-out,0
synthetic_9537a6ed5b0b,data\synthetic\ecommerce\synthetic_9537a6ed5b0b.jpg,0.1406,12.65,False,ecommerce,synthetic,2026-05-14T05:55:33.639263,wear-out,0
synthetic_35aad69d1a6e,data\synthetic\ecommerce\synthetic_35aad69d1a6e.jpg,0.088,7.92,False,ecommerce,synthetic,2026-05-14T05:55:33.733381,wear-out,0
synthetic_11ba265690be,data\synthetic\finance\synthetic_11ba265690be.jpg,0.0764,6.88,False,finance,synthetic,2026-05-14T05:55:33.778436,cut-out,0
synthetic_e217e65f42c2,data\synthetic\gaming\synthetic_e217e65f42c2.jpg,0.076,6.84,False,gaming,synthetic,2026-05-14T05:55:33.853984,cut-out,0
synthetic_34ba7e66e5cb,data\synthetic\finance\synthetic_34ba7e66e5cb.jpg,0.0567,5.1,False,finance,synthetic,2026-05-14T05:55:33.883002,cut-out,0
synthetic_9bba511d2955,data\synthetic\ecommerce\synthetic_9bba511d2955.jpg,0.1208,10.87,False,ecommerce,synthetic,2026-05-14T05:55:33.960057,wear-out,0
synthetic_259b27102aca,data\synthetic\gaming\synthetic_259b27102aca.jpg,0.1248,11.23,False,gaming,synthetic,2026-05-14T05:55:34.009580,wear-out,0
synthetic_c15db3c60f18,data\synthetic\gaming\synthetic_c15db3c60f18.jpg,0.1596,14.36,False,gaming,synthetic,2026-05-14T05:55:34.039580,wear-out,0
synthetic_d3a82b3d22e3,data\synthetic\finance\synthetic_d3a82b3d22e3.jpg,0.0857,7.71,False,finance,synthetic,2026-05-14T05:55:34.069098,wear-out,0
synthetic_715a17a11a2f,data\synthetic\finance\synthetic_715a17a11a2f.jpg,0.0963,8.67,False,finance,synthetic,2026-05-14T05:55:34.145809,wear-out,0
synthetic_1b9d362c7c3a,data\synthetic\gaming\synthetic_1b9d362c7c3a.jpg,0.1257,11.31,False,gaming,synthetic,2026-05-14T05:55:34.227376,wear-out,0
synthetic_27d6f5f20a72,data\synthetic\finance\synthetic_27d6f5f20a72.jpg,0.1493,13.44,False,finance,synthetic,2026-05-14T05:55:34.262377,wear-out,0
synthetic_1162a46d3f91,data\synthetic\ecommerce\synthetic_1162a46d3f91.jpg,0.0808,7.27,False,ecommerce,synthetic,2026-05-14T05:55:34.346114,wear-out,0
synthetic_85de7eb38e44,data\synthetic\gaming\synthetic_85de7eb38e44.jpg,0.0814,7.33,False,gaming,synthetic,2026-05-14T05:55:34.501449,wear-out,0
synthetic_631148145f35,data\synthetic\finance\synthetic_631148145f35.jpg,0.145,13.05,False,finance,synthetic,2026-05-14T05:55:34.662872,wear-out,0
synthetic_2b9535a4246c,data\synthetic\ecommerce\synthetic_2b9535a4246c.jpg,0.1308,11.77,False,ecommerce,synthetic,2026-05-14T05:55:34.727250,wear-out,0
synthetic_d8a9c7373ca7,data\synthetic\finance\synthetic_d8a9c7373ca7.jpg,0.1104,9.94,False,finance,synthetic,2026-05-14T05:55:34.773360,wear-out,0
synthetic_ecca26e7c0cb,data\synthetic\ecommerce\synthetic_ecca26e7c0cb.jpg,0.0553,4.98,False,ecommerce,synthetic,2026-05-14T05:55:34.945817,cut-out,0
synthetic_09aad69b6a00,data\synthetic\ecommerce\synthetic_09aad69b6a00.jpg,0.1834,16.51,False,ecommerce,synthetic,2026-05-14T05:55:34.972804,wear-out,0
synthetic_10dd1b4a8942,data\synthetic\ecommerce\synthetic_10dd1b4a8942.jpg,0.0644,5.8,False,ecommerce,synthetic,2026-05-14T05:55:35.010319,cut-out,0
synthetic_75a8564a7181,data\synthetic\ecommerce\synthetic_75a8564a7181.jpg,0.1316,11.84,False,ecommerce,synthetic,2026-05-14T05:55:35.091831,wear-out,0
synthetic_0a236c895a3b,data\synthetic\gaming\synthetic_0a236c895a3b.jpg,0.2109,18.98,False,gaming,synthetic,2026-05-14T05:55:35.114025,wear-out,0
synthetic_5d13da4ccabb,data\synthetic\gaming\synthetic_5d13da4ccabb.jpg,0.2159,19.43,False,gaming,synthetic,2026-05-14T05:55:35.135022,wear-out,0
synthetic_d8ace7aa45d1,data\synthetic\ecommerce\synthetic_d8ace7aa45d1.jpg,0.1113,10.02,False,ecommerce,synthetic,2026-05-14T05:55:35.217603,wear-out,0
synthetic_7153653f29c4,data\synthetic\gaming\synthetic_7153653f29c4.jpg,0.1777,15.99,False,gaming,synthetic,2026-05-14T05:55:35.247603,wear-out,0
apify_b45c3b705f2c,data\raw\gaming\apify_b45c3b705f2c.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T05:55:35.298140,cut-out,0
synthetic_de45bb313f32,data\synthetic\finance\synthetic_de45bb313f32.jpg,0.1242,11.18,False,finance,synthetic,2026-05-14T05:55:35.330359,wear-out,0
synthetic_832bc6f6e1eb,data\synthetic\ecommerce\synthetic_832bc6f6e1eb.jpg,0.1129,10.16,False,ecommerce,synthetic,2026-05-14T05:55:35.388372,wear-out,0
synthetic_4f34d7636f6a,data\synthetic\finance\synthetic_4f34d7636f6a.jpg,0.1048,9.43,False,finance,synthetic,2026-05-14T05:55:35.436960,wear-out,0
synthetic_0d6fa897c7a2,data\synthetic\ecommerce\synthetic_0d6fa897c7a2.jpg,0.1349,12.14,False,ecommerce,synthetic,2026-05-14T05:55:35.514483,wear-out,0
synthetic_a6ecb1b30ed7,data\synthetic\gaming\synthetic_a6ecb1b30ed7.jpg,0.1891,17.02,False,gaming,synthetic,2026-05-14T05:55:35.553493,wear-out,0
synthetic_148736cfcb11,data\synthetic\gaming\synthetic_148736cfcb11.jpg,0.121,10.89,False,gaming,synthetic,2026-05-14T05:55:35.576489,wear-out,0
synthetic_6bd80c9394fe,data\synthetic\gaming\synthetic_6bd80c9394fe.jpg,0.1706,15.35,False,gaming,synthetic,2026-05-14T05:55:35.601020,wear-out,0
synthetic_8986d6c73d0a,data\synthetic\gaming\synthetic_8986d6c73d0a.jpg,0.1242,11.18,False,gaming,synthetic,2026-05-14T05:55:35.625023,wear-out,0
synthetic_82af763a8412,data\synthetic\ecommerce\synthetic_82af763a8412.jpg,0.0874,7.87,False,ecommerce,synthetic,2026-05-14T05:55:35.678637,wear-out,0
synthetic_706b2d877194,data\synthetic\finance\synthetic_706b2d877194.jpg,0.1847,16.62,False,finance,synthetic,2026-05-14T05:55:35.700668,wear-out,0
synthetic_84832ae907f3,data\synthetic\gaming\synthetic_84832ae907f3.jpg,0.0779,7.01,False,gaming,synthetic,2026-05-14T05:55:35.746535,wear-out,0
synthetic_462f6bec1b40,data\synthetic\finance\synthetic_462f6bec1b40.jpg,0.0749,6.74,False,finance,synthetic,2026-05-14T05:55:35.873648,cut-out,0
synthetic_a2ced2ac6ce5,data\synthetic\gaming\synthetic_a2ced2ac6ce5.jpg,0.1202,10.82,False,gaming,synthetic,2026-05-14T05:55:35.966224,wear-out,0
synthetic_4d0187a578c2,data\synthetic\gaming\synthetic_4d0187a578c2.jpg,0.1158,10.42,False,gaming,synthetic,2026-05-14T05:55:35.995726,wear-out,0
synthetic_09c602ab9006,data\synthetic\gaming\synthetic_09c602ab9006.jpg,0.121,10.89,False,gaming,synthetic,2026-05-14T05:55:36.021727,wear-out,0
synthetic_c3b414ebd770,data\synthetic\gaming\synthetic_c3b414ebd770.jpg,0.064,5.76,False,gaming,synthetic,2026-05-14T05:55:36.049736,cut-out,0
synthetic_e98386edfb04,data\synthetic\finance\synthetic_e98386edfb04.jpg,0.1073,9.66,False,finance,synthetic,2026-05-14T05:55:36.075728,wear-out,0
synthetic_6e754ddd9feb,data\synthetic\ecommerce\synthetic_6e754ddd9feb.jpg,0.0693,6.24,False,ecommerce,synthetic,2026-05-14T05:55:36.216031,cut-out,0
synthetic_c25bcb505522,data\synthetic\finance\synthetic_c25bcb505522.jpg,0.1334,12.01,False,finance,synthetic,2026-05-14T05:55:36.239026,wear-out,0
synthetic_87a4165816cf,data\synthetic\ecommerce\synthetic_87a4165816cf.jpg,0.0347,3.12,False,ecommerce,synthetic,2026-05-14T05:55:36.316551,cut-out,0
synthetic_59ca65e983ee,data\synthetic\finance\synthetic_59ca65e983ee.jpg,0.0666,5.99,False,finance,synthetic,2026-05-14T05:55:36.371849,cut-out,0
synthetic_16836d02de3f,data\synthetic\ecommerce\synthetic_16836d02de3f.jpg,0.1228,11.05,False,ecommerce,synthetic,2026-05-14T05:55:36.540966,wear-out,0
synthetic_ef9ad0e65ab1,data\synthetic\ecommerce\synthetic_ef9ad0e65ab1.jpg,0.1113,10.02,False,ecommerce,synthetic,2026-05-14T05:55:36.562965,wear-out,0
synthetic_5e50f942f357,data\synthetic\gaming\synthetic_5e50f942f357.jpg,0.1026,9.23,False,gaming,synthetic,2026-05-14T05:55:36.650556,wear-out,0
synthetic_e4879c0e2ffe,data\synthetic\gaming\synthetic_e4879c0e2ffe.jpg,0.1541,13.87,False,gaming,synthetic,2026-05-14T05:55:36.678074,wear-out,0
synthetic_d180af38e80d,data\synthetic\gaming\synthetic_d180af38e80d.jpg,0.2306,20.75,False,gaming,synthetic,2026-05-14T05:55:36.706098,wear-out,0
synthetic_bd244f1605d0,data\synthetic\finance\synthetic_bd244f1605d0.jpg,0.0631,5.68,False,finance,synthetic,2026-05-14T05:55:36.805766,cut-out,0
synthetic_ea1841366d77,data\synthetic\gaming\synthetic_ea1841366d77.jpg,0.119,10.71,False,gaming,synthetic,2026-05-14T05:55:36.828782,wear-out,0
synthetic_9be82e55ae0a,data\synthetic\gaming\synthetic_9be82e55ae0a.jpg,0.1082,9.74,False,gaming,synthetic,2026-05-14T05:55:36.889775,wear-out,0
synthetic_9d6aa7537315,data\synthetic\gaming\synthetic_9d6aa7537315.jpg,0.1399,12.59,False,gaming,synthetic,2026-05-14T05:55:36.918819,wear-out,0
synthetic_bdacada9e6ef,data\synthetic\finance\synthetic_bdacada9e6ef.jpg,0.0852,7.67,False,finance,synthetic,2026-05-14T05:55:36.973886,wear-out,0
synthetic_34f0a8a3a65e,data\synthetic\finance\synthetic_34f0a8a3a65e.jpg,0.0943,8.49,False,finance,synthetic,2026-05-14T05:55:37.000413,wear-out,0
synthetic_d1afc240d79e,data\synthetic\gaming\synthetic_d1afc240d79e.jpg,0.0876,7.88,False,gaming,synthetic,2026-05-14T05:55:37.025373,wear-out,0
synthetic_e1f96f407671,data\synthetic\ecommerce\synthetic_e1f96f407671.jpg,0.135,12.15,False,ecommerce,synthetic,2026-05-14T05:55:37.480310,wear-out,0
synthetic_291add16d2b7,data\synthetic\ecommerce\synthetic_291add16d2b7.jpg,0.1126,10.13,False,ecommerce,synthetic,2026-05-14T05:55:37.596366,wear-out,0
synthetic_b147d2615fd4,data\synthetic\gaming\synthetic_b147d2615fd4.jpg,0.1244,11.2,False,gaming,synthetic,2026-05-14T05:55:37.631363,wear-out,0
synthetic_b23845f11c7e,data\synthetic\ecommerce\synthetic_b23845f11c7e.jpg,0.0709,6.38,False,ecommerce,synthetic,2026-05-14T05:55:37.668376,cut-out,0
apify_d0184a2eeef9,data\raw\gaming\apify_d0184a2eeef9.jpg,,,False,gaming,apify,2026-05-14T05:55:37.706962,wear-out,1
synthetic_5f2204affee9,data\synthetic\ecommerce\synthetic_5f2204affee9.jpg,0.1204,10.84,False,ecommerce,synthetic,2026-05-14T05:55:37.716963,wear-out,0
synthetic_2fcb76aa04ce,data\synthetic\finance\synthetic_2fcb76aa04ce.jpg,0.0856,7.7,False,finance,synthetic,2026-05-14T05:55:37.749161,wear-out,0
synthetic_0bade121c8bd,data\synthetic\ecommerce\synthetic_0bade121c8bd.jpg,0.087,7.83,False,ecommerce,synthetic,2026-05-14T05:55:37.894537,wear-out,0
synthetic_d450544b6330,data\synthetic\gaming\synthetic_d450544b6330.jpg,0.1519,13.67,False,gaming,synthetic,2026-05-14T05:55:37.939641,wear-out,0
synthetic_183fe26f75e1,data\synthetic\finance\synthetic_183fe26f75e1.jpg,0.1881,16.93,False,finance,synthetic,2026-05-14T05:55:38.001193,wear-out,0
synthetic_97938fbb0c37,data\synthetic\gaming\synthetic_97938fbb0c37.jpg,0.1429,12.86,False,gaming,synthetic,2026-05-14T05:55:38.046500,wear-out,0
synthetic_786eb9fe2391,data\synthetic\ecommerce\synthetic_786eb9fe2391.jpg,0.0932,8.39,False,ecommerce,synthetic,2026-05-14T05:55:38.107022,wear-out,0
synthetic_ac65859cbd2c,data\synthetic\finance\synthetic_ac65859cbd2c.jpg,0.1346,12.11,False,finance,synthetic,2026-05-14T05:55:38.155748,wear-out,0
synthetic_f4598f2a001b,data\synthetic\finance\synthetic_f4598f2a001b.jpg,0.1061,9.55,False,finance,synthetic,2026-05-14T05:55:38.290771,wear-out,0
